year;comune_code;n;location;country;lat;long;COMUNE;PRO_COM
1860;NA;1;Odessa;NA;46,4702111000000;30,73063930000000;NA;NA
1860;NA;1;Offenbach sur le Mein;NA;50,0956362000000;8,77608430000000;NA;NA
1860;NA;1;Offenbourg;NA;48,4734510000000;7,94980170000000;NA;NA
1860;NA;1;Pantin presso Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1860;NA;44;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1860;NA;1;Paroldo;NA;44,4317507000000;8,07208270000000;Paroldo;4160
1860;NA;1;Reims (Marne);NA;49,2583290000000;4,03169600000000;NA;NA
1860;NA;1;Rio Janeiro;NA;-22,9068467000000;-43,17289650000000;NA;NA
1860;NA;1;Romsey;NA;50,9889300000000;-1,49658000000000;NA;NA
1860;NA;1;Rouen;NA;49,4435261000000;1,09843090000000;NA;NA
1860;NA;1;Salford, contea di Lancaster;NA;53,4872927000000;-2,29000710000000;NA;NA
1860;NA;1;Saragozza;NA;41,6474339000000;-0,88614510000000;NA;NA
1860;NA;1;Sheffield;NA;53,3811290000000;-1,47008500000000;NA;NA
1860;NA;1;Thorens (Annecy);NA;45,9964350000000;6,24953600000000;NA;NA
1860;NA;19;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1860;NA;1;Tours;NA;47,3897679000000;0,68917320000000;NA;NA
1860;NA;2;Trieste;NA;45,6495264000000;13,77681820000000;Trieste;32006
1860;NA;1;Vercelli;NA;45,3207342000000;8,41803790000000;Vercelli;2158
1860;NA;1;Vesime, circondario d'Acqui;NA;44,6353220000000;8,22663740000000;Vesime;5113
1860;NA;1;Vierzon;NA;47,2252096000000;2,07321220000000;NA;NA
1860;NA;1;borgata Paradiso, comune di Diano Castello, Circondario di Porto Maurizio;NA;43,9186182000000;8,07112700000000;Diano Castello;8026
1860;NA;1;le Mans;NA;48,0057867000000;0,20153780000000;NA;NA
1860;NA;1;tenuta di Girardet (Indre e Loire);NA;47,2894925000000;0,81609700000000;NA;NA
1861;NA;1;?;NA;NA;NA;NA;NA
1861;NA;1;Alençon (Orne);NA;48,4311866000000;0,08982200000000;NA;NA
1861;NA;1;Alessandria;NA;44,9072727000000;8,61167960000000;Alessandria;6003
1861;NA;1;Arona;NA;45,7598366000000;8,56040810000000;Arona;3008
1861;NA;1;Avignon (Vaucluse);NA;43,9486986000000;4,80594010000000;NA;NA
1861;NA;1;Bas (Haute-Loire);NA;45,3058460000000;4,10955800000000;NA;NA
1861;NA;2;Berlino;NA;52,5200066000000;13,40495400000000;NA;NA
1861;NA;1;Besançon;NA;47,2378290000000;6,02405390000000;NA;NA
1861;NA;1;Bologna;NA;44,4948870000000;11,34261630000000;Bologna;37006
1861;NA;1;Bordeaux;NA;44,8416106000000;-0,58109380000000;NA;NA
1861;NA;1;Borgosesia, circondario di Valsesia;NA;45,7148319000000;8,27854210000000;Borgosesia;2016
1861;NA;1;Busto Arsizio (Lombardia);NA;45,6117563000000;8,85167770000000;Busto Arsizio;12026
1861;NA;1;Chalong-sur-Saône;NA;NA;NA;NA;NA
1861;NA;1;Chambéry;NA;45,5646010000000;5,91778100000000;NA;NA
1861;NA;1;Charenton-le-Pont;NA;48,8193526000000;2,41626320000000;NA;NA
1861;NA;1;Chicopée, contea di Hampden nello stato del Massachussetts;NA;42,1487043000000;-72,60786720000000;NA;NA
1861;NA;1;Châlon-sur-Saône;NA;46,7810442000000;4,85413060000000;NA;NA
1861;NA;1;Deptford;NA;39,8227054000000;-75,11951070000001;NA;NA
1861;NA;1;Edinborgo;NA;NA;NA;NA;NA
1861;NA;1;Epernary;NA;NA;NA;NA;NA
1861;NA;2;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1861;NA;1;Gand;NA;51,0500182000000;3,73033510000000;NA;NA
1861;NA;1;Gastaco provincia di Biscaglia;NA;NA;NA;NA;NA
1861;NA;17;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1861;NA;1;Gentbrugge-lez-Gand;NA;NA;NA;NA;NA
1861;NA;1;Ipswich, contea di Suffolk;NA;52,0596687000000;1,14808670000000;NA;NA
1861;NA;1;Laon (Aisne);NA;49,5641330000000;3,61989000000000;NA;NA
1861;NA;1;Lara et le Ren;NA;NA;NA;NA;NA
1861;NA;2;Lecco (Lombardia);NA;45,8524098000000;9,39516970000000;Lecco;13124
1861;NA;1;Leeds;NA;53,8007554000000;-1,54907740000000;NA;NA
1861;NA;1;Leicester;NA;52,6368778000000;-1,13975920000000;NA;NA
1861;NA;6;Lione;NA;45,7640430000000;4,83565900000000;NA;NA
1861;NA;2;Liverpool;NA;53,4083714000000;-2,99157260000000;NA;NA
1861;NA;1;Livorno;NA;43,5484760000000;10,31060870000000;Livorno;49009
1861;NA;1;Lockleys Wellwyn, contea di Sterlford;NA;51,8313940000000;-0,21141030000000;NA;NA
1861;NA;5;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1861;NA;1;Lucca;NA;43,8430391000000;10,51565320000000;Lucca;46017
1861;NA;1;Manchester;NA;53,4807593000000;-2,24263050000000;NA;NA
1861;NA;5;Marsiglia;NA;43,3025742000000;5,36907430000000;NA;NA
1861;NA;1;Merton, comté de Surrey;NA;NA;NA;NA;NA
1861;NA;1;Metz;NA;49,1178601000000;6,17602230000000;NA;NA
1861;NA;19;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1861;NA;1;Montpellier;NA;43,6108535000000;3,87613230000000;NA;NA
1861;NA;3;New-York;NA;40,7127753000000;-74,00597280000000;NA;NA
1861;NA;1;Nottingham;NA;52,9540223000000;-1,15498920000000;NA;NA
1861;NA;51;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1861;NA;1;Parma;NA;44,8014788000000;10,32799110000000;Parma;34027
1861;NA;1;Pavia;NA;45,1853967000000;9,15525620000000;Pavia;18110
1861;NA;1;Pesth;NA;47,5002356000000;19,10000540000000;NA;NA
1861;NA;1;Reggio (Emilia);NA;44,7030966000000;10,63461530000000;Reggio nell'Emilia;35033
1861;NA;2;Roma;NA;41,8967068000000;12,48220250000000;Roma;58091
1861;NA;1;Romainville;NA;48,8861120000000;2,43504800000000;NA;NA
1861;NA;1;Romsey, contea di Kent;NA;50,9889300000000;-1,49658000000000;NA;NA
1861;NA;1;Saint-Neots, contea di Hunlingden;NA;52,2300836000000;-0,26510300000000;NA;NA
1861;NA;1;Salerno;NA;40,6813313000000;14,77435830000000;Salerno;65116
1861;NA;1;Scaramagna (Ivrea);NA;45,3847484000000;7,84208210000000;Scarmagno;1261
1861;NA;1;Sestri Ponente (Genova);NA;44,4276588000000;8,85281640000000;Genova;10025
1861;NA;1;St-Etienne (Loire);NA;45,4396950000000;4,38717790000000;NA;NA
1861;NA;1;St-Germani en Laye (Seine et Oise);NA;48,8999714000000;2,08851340000000;NA;NA
1861;NA;28;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1861;NA;2;Trieste;NA;45,6495264000000;13,77681820000000;Trieste;32006
1861;NA;1;Val-des-bois (Marne);NA;45,9151710000000;-75,59864390000000;NA;NA
1861;NA;1;Vals (Ardeche);NA;44,6651500000000;4,36487000000000;NA;NA
1861;NA;1;Varallo (Valsesia);NA;45,8144736000000;8,25435400000000;Varallo;2156
1861;NA;2;Venezia;NA;45,4403790000000;12,31595470000000;Venezia;27042
1861;NA;1;Vercelli;NA;45,3207342000000;8,41803790000000;Vercelli;2158
1861;NA;1;Verzuolo (Saluzzo);NA;44,5937168000000;7,48305970000000;Verzuolo;4240
1861;NA;1;Vesime, circondario d'Acqui;NA;44,6353220000000;8,22663740000000;Vesime;5113
1861;NA;1;Vienne Isère;NA;45,5255870000000;4,87433900000000;NA;NA
1861;NA;1;Vitton House, contea di Norfolk;NA;36,8507689000000;-76,28587260000000;NA;NA
1861;NA;2;Voltri (Genova);NA;44,4327835000000;8,75637730000000;Genova;10025
1861;NA;1;la Ferté Aleps (Seine et Oise);NA;48,4815820000000;2,34807200000000;NA;NA
1862;NA;1;Alessandria d'Egitto;NA;31,2000924000000;29,91873870000000;NA;NA
1862;NA;1;Algeri;NA;36,7537680000000;3,05875610000000;NA;NA
1862;NA;1;Altdorf Weingarten (Wurtemberg);NA;47,8096019000000;9,63798320000000;NA;NA
1862;NA;1;Altstaedten;NA;47,4860633000000;10,28241760000000;NA;NA
1862;NA;1;Amiens (Somme);NA;49,8940670000000;2,29575300000000;NA;NA
1862;NA;2;Avignon (Vaucluse);NA;43,9486986000000;4,80594010000000;NA;NA
1862;NA;2;Bazeilles près de Sedan Ardennes;NA;49,7034900000000;4,93863000000000;NA;NA
1862;NA;1;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1862;NA;1;Bernay;NA;49,0893280000000;0,59781100000000;NA;NA
1862;NA;1;Besançon;NA;47,2378290000000;6,02405390000000;NA;NA
1862;NA;1;Birmingham, contea di Warwich;NA;33,5185892000000;-86,81035670000000;NA;NA
1862;NA;4;Bologna;NA;44,4948870000000;11,34261630000000;Bologna;37006
1862;NA;1;Borgo San Dalmazzo (Cuneo);NA;44,3297206000000;7,48841560000000;Borgo San Dalmazzo;4025
1862;NA;1;Boston, contea di Suffolk;NA;42,3600825000000;-71,05888010000000;NA;NA
1862;NA;1;Brooklyn (New-York);NA;40,6781784000000;-73,94415789999999;NA;NA
1862;NA;1;Brunswich;NA;43,9140311000000;-69,96698630000000;NA;NA
1862;NA;1;Busto Arsizio, prov. Di Milano;NA;45,4685030000000;9,18240270000000;Milano;15146
1862;NA;1;Cagliari;NA;39,2237323000000;9,12171940000000;Cagliari;92009
1862;NA;1;Cassano d'Adda (Milano);NA;45,5266617000000;9,51428840000000;Cassano d'Adda;15059
1862;NA;1;Chicago;NA;41,8781136000000;-87,62979820000000;NA;NA
1862;NA;1;Châlons-sur-Saône;NA;46,7810442000000;4,85413060000000;NA;NA
1862;NA;1;Deustadt (Hannover);NA;52,3758916000000;9,73201040000000;NA;NA
1862;NA;1;Donay (Nord);NA;50,9252133000000;6,93114070000000;NA;NA
1862;NA;3;Filadelfia;NA;39,9525839000000;-75,16522150000000;NA;NA
1862;NA;1;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1862;NA;1;Francoforte sul Meno;NA;50,1109221000000;8,68212670000000;NA;NA
1862;NA;10;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1862;NA;1;Grenoble;NA;45,1885290000000;5,72452400000000;NA;NA
1862;NA;2;Grignasco (Novara);NA;45,6813102000000;8,34653240000000;Grignasco;3079
1862;NA;1;Lausanne;NA;46,5196535000000;6,63227340000000;NA;NA
1862;NA;1;Leeds, York;NA;53,8007554000000;-1,54907740000000;NA;NA
1862;NA;5;Lione;NA;45,7640430000000;4,83565900000000;NA;NA
1862;NA;6;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1862;NA;1;Longaron, Main et Loire;NA;47,2913545000000;-0,48778520000000;NA;NA
1862;NA;1;Madrid;NA;40,4167279000000;-3,70329050000000;NA;NA
1862;NA;1;Marsiglia, Bouches du Rhône;NA;43,3025742000000;5,36907430000000;NA;NA
1862;NA;1;Massa;NA;44,0359323000000;10,13955190000000;Massa;45010
1862;NA;1;Messina;NA;38,1937342000000;15,55420880000000;Messina;83048
1862;NA;17;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1862;NA;1;Montpellier (Hérault);NA;43,6108535000000;3,87613230000000;NA;NA
1862;NA;1;Mosca;NA;55,6255780000000;37,60639160000000;NA;NA
1862;NA;1;N/A;NA;51,5668741500000;4,92850387614619;NA;NA
1862;NA;1;Napoli;NA;40,8517983000000;14,26812000000000;Napoli;63049
1862;NA;2;New-York;NA;40,7127753000000;-74,00597280000000;NA;NA
1862;NA;1;Nizza, dipartimento delle Alpi;NA;43,7101728000000;7,26195320000000;NA;NA
1862;NA;1;Novi (Alessandria);NA;44,7627882000000;8,79502540000000;Novi Ligure;6114
1862;NA;1;Nîmes;NA;43,8338727000000;4,35999970000000;NA;NA
1862;NA;1;Olivostro, provincia di Porto Maurizio;NA;43,8745840000000;8,00780990000000;Imperia;8031
1862;NA;1;Onno (Lecco);NA;45,9099402000000;9,29457490000000;Oliveto Lario;13168
1862;NA;1;Orleans;NA;47,9032335000000;1,90852030000000;NA;NA
1862;NA;1;Otsen;NA;NA;NA;NA;NA
1862;NA;43;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1862;NA;2;Parma;NA;44,8014788000000;10,32799110000000;Parma;34027
1862;NA;1;Paroldo (Mondovì);NA;44,4317507000000;8,07208270000000;Paroldo;4160
1862;NA;1;Pavia;NA;45,1853967000000;9,15525620000000;Pavia;18110
1862;NA;1;Pistoia;NA;43,9298397000000;10,90681400000000;Pistoia;47014
1862;NA;1;Pollone (Biella);NA;45,5818392000000;8,00277830000000;Pollone;2099
1862;NA;1;Reim;NA;49,2583290000000;4,03169600000000;NA;NA
1862;NA;1;Roubain, départemnt du Nord;NA;50,6924529000000;3,17827530000000;NA;NA
1862;NA;1;Saint Germain en Laye (Seine et Oise);NA;48,8999857000000;2,08854900000000;NA;NA
1862;NA;1;Saint-Gall;NA;47,4244818000000;9,37671730000000;NA;NA
1862;NA;1;Sanpierdarena (Genova);NA;44,4137488000000;8,89466570000000;Genova;10025
1862;NA;1;Saumur, Maine et Loire;NA;47,2573524000000;-0,08112440000000;NA;NA
1862;NA;1;Southampton;NA;50,9105468000000;-1,40490180000000;NA;NA
1862;NA;1;Suna, sotto-prefettura di Pallanza;NA;45,9258794000000;8,54991790000000;Verbania;3156
1862;NA;27;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1862;NA;1;Trèves (Prussia Renana);NA;49,7500569000000;6,63718900000000;NA;NA
1862;NA;1;Versailles, Seine et Oise;NA;48,8022585000000;2,12974220000000;NA;NA
1862;NA;1;Vienna;NA;48,2080696000000;16,37130950000000;NA;NA
